3.200000000000003,-49.300000000000004,0.0
4.200000000000003,-49.300000000000004,0.0
4.400000000000002,-49.300000000000004,0.0
4.600000000000001,-49.300000000000004,0.0
0.40000000000000213,-49.5,0.0
0.6000000000000014,-49.5,0.0
0.8000000000000007,-49.5,0.0
1.0,-49.5,0.0
1.2000000000000028,-49.5,0.0
1.4000000000000021,-49.5,0.0
2.200000000000003,-49.5,0.0
2.400000000000002,-49.5,0.0
2.6000000000000014,-49.5,0.0
3.6000000000000014,-49.5,0.0
4.800000000000001,-49.5,0.0
0.20000000000000284,-49.7,0.0
3.400000000000002,-49.7,0.0
3.6000000000000014,-49.7,0.0
4.800000000000001,-49.7,0.0
5.0000000000000036,-49.7,0.0
5.200000000000003,-49.7,0.0
0.20000000000000284,-49.900000000000006,0.0
1.4000000000000021,-49.900000000000006,0.0
1.6000000000000014,-49.900000000000006,0.0
2.0,-49.900000000000006,0.0
2.200000000000003,-49.900000000000006,0.0
3.400000000000002,-49.900000000000006,0.0
3.6000000000000014,-49.900000000000006,0.0
5.200000000000003,-49.900000000000006,0.0
5.400000000000002,-50.1,0.0
1.8000000000000007,-50.300000000000004,0.0
5.400000000000002,-50.300000000000004,0.0
4.600000000000001,-50.5,0.0
4.800000000000001,-50.5,0.0
0.40000000000000213,-50.7,0.0
3.0000000000000036,-50.7,0.0
5.200000000000003,-50.7,0.0
5.400000000000002,-50.7,0.0
0.40000000000000213,-50.900000000000006,0.0
0.6000000000000014,-50.900000000000006,0.0
0.8000000000000007,-50.900000000000006,0.0
3.400000000000002,-50.900000000000006,0.0
5.200000000000003,-50.900000000000006,0.0
0.8000000000000007,-51.1,0.0
1.2000000000000028,-51.1,0.0
5.0000000000000036,-51.1,0.0
5.200000000000003,-51.1,0.0
0.8000000000000007,-51.300000000000004,0.0
1.2000000000000028,-51.300000000000004,0.0
5.0000000000000036,-51.300000000000004,0.0
0.8000000000000007,-51.5,0.0
5.0000000000000036,-51.5,0.0
0.8000000000000007,-51.7,0.0
5.0000000000000036,-51.7,0.0
5.400000000000002,-51.7,0.0
0.8000000000000007,-51.900000000000006,0.0
5.0000000000000036,-51.900000000000006,0.0
0.6000000000000014,-52.1,0.0
0.6000000000000014,-52.300000000000004,0.0
6.0000000000000036,-52.300000000000004,0.0
2.400000000000002,-52.5,0.0
3.8000000000000007,-52.5,0.0
4.0000000000000036,-52.5,0.0
5.400000000000002,-52.5,0.0
5.600000000000001,-52.5,0.0
6.0000000000000036,-52.5,0.0
0.8000000000000007,-52.7,0.0
3.6000000000000014,-52.7,0.0
0.6000000000000014,-52.900000000000006,0.0
0.8000000000000007,-52.900000000000006,0.0
3.6000000000000014,-52.900000000000006,0.0
4.200000000000003,-52.900000000000006,0.0
4.600000000000001,-52.900000000000006,0.0
4.800000000000001,-52.900000000000006,0.0
5.0000000000000036,-52.900000000000006,0.0
6.200000000000003,-52.900000000000006,0.0
0.8000000000000007,-53.1,0.0
2.400000000000002,-53.1,0.0
2.6000000000000014,-53.1,0.0
2.8000000000000007,-53.1,0.0
6.0000000000000036,-53.1,0.0
6.200000000000003,-53.1,0.0
0.8000000000000007,-53.300000000000004,0.0
2.400000000000002,-53.300000000000004,0.0
4.0000000000000036,-53.300000000000004,0.0
4.200000000000003,-53.300000000000004,0.0
4.400000000000002,-53.300000000000004,0.0
4.600000000000001,-53.300000000000004,0.0
5.200000000000003,-53.300000000000004,0.0
5.400000000000002,-53.300000000000004,0.0
5.600000000000001,-53.300000000000004,0.0
5.800000000000001,-53.300000000000004,0.0
0.8000000000000007,-53.5,0.0
1.8000000000000007,-53.5,0.0
2.0,-53.5,0.0
2.200000000000003,-53.5,0.0
2.400000000000002,-53.5,0.0
2.6000000000000014,-53.5,0.0
2.8000000000000007,-53.5,0.0
3.0000000000000036,-53.5,0.0
3.200000000000003,-53.5,0.0
3.400000000000002,-53.5,0.0
3.6000000000000014,-53.5,0.0
-0.5999999999999979,-53.7,0.0
-0.3999999999999986,-53.7,0.0
-0.1999999999999993,-53.7,0.0
0.40000000000000213,-53.7,0.0
0.6000000000000014,-53.7,0.0
0.8000000000000007,-53.7,0.0
2.400000000000002,-53.7,0.0
2.8000000000000007,-53.7,0.0
-2.1999999999999993,-53.900000000000006,0.0
-1.9999999999999982,-53.900000000000006,0.0
-1.799999999999999,-53.900000000000006,0.0
